id;title;domain;description;day_to_day;tools_certifications;salary_range;growth_trajectory;industry_trends;icon_emoji;difficulty;demand_level;related_skills;created_at;keywords;job_role_keywords;industry;sector;related_subjects;related_universities;avg_salary_usd;growth_trajectory_detail;soft_skills;interests;countries_in_demand;related_industries;related_sectors;related_domains;related_careers;related_job_roles;related_courses;related_countries
65807c06-104f-45d6-8936-b79061d706ba;Gerontologist;Healthcare;Study aging and improve quality of life for elderly populations;;[];₹5,00,000 - ₹18,00,000;Rapid Growth;;👴;advanced;growing;"[""research"",""healthcare"",""geriatrics"",""social work""]";2026-04-06 06:52:54.166408+00;"[""gerontology"",""aging"",""elderly care"",""senior health""]";[];Healthcare & Life Sciences;Wellness & Fitness;[];[];$70,000;;"[""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""precision"",""creativity"",""empathy"",""discipline"",""research"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""service"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Analytical Thinking"",""Innovation"",""innovation"",""systems thinking"",""Communication"",""Attention to Detail""]";"[""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""making"",""beauty"",""fashion"",""psychology"",""sports"",""health"",""medicine"",""biology"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""policy"",""math""]";"[""USA"",""India"",""UK"",""Canada"",""Australia"",""Germany""]";"[""Healthcare & Life Sciences""]";;"[""Thanatology"",""Gastroenterology"",""Chronobiology""]";;"[""Urologist"",""Emergency Medical Technician"",""Endocrinologist"",""Gastroenterologist"",""Audiologist"",""Cardiac Surgeon"",""Clinical Research Coordinator"",""Dental Hygienist"",""Cardiologist"",""Ophthalmologist"",""Anesthesiologist"",""Hematologist"",""Speech Therapist"",""Chiropractor"",""Dietitian"",""Dermatologist"",""Genetic Counselor"",""Epidemiologist""]";[];
2eced181-6c0a-4981-ac34-3e77a6785449;Urban Planner;Urban Planning;Design sustainable city spaces and infrastructure;Conduct site studies, draft zoning plans, hold public consultations, coordinate with government;[];₹4,50,000-₹16,00,000;Smart cities initiative creating opportunities;Smart cities and transit-oriented development reshaping planning;🏙️;Intermediate;Growing;"[""GIS"",""Community Engagement"",""Policy Analysis"",""CAD"",""Sustainability""]";2026-04-04 06:37:36.623731+00;"[""construction"",""estate"",""planner"",""planning"",""real"",""urban""]";[];Construction & Real Estate;Environmental Services;"[""Urban Planning""]";"[""Politecnico di Milano"",""Lancaster University"",""Indian School of Business"",""Anna University""]";$80,000;;"[""analytical"",""Numeracy"",""Attention to Detail"",""Organization"",""precision"",""service"",""planning"",""negotiation"",""Leadership"",""creativity"",""Creativity"",""systems thinking"",""Technical Aptitude"",""Problem Solving"",""innovation"",""Analytical Skills"",""organization"",""Communication"",""empathy"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""problem-solving""]";"[""finance"",""Finance"",""Business"",""Accounting"",""Numbers"",""law"",""policy"",""risk"",""engineering"",""property"",""Management"",""Productivity"",""Data"",""fashion"",""design"",""art"",""arts"",""Design"",""Art"",""Visuals"",""technology"",""Technology"",""Cloud Computing"",""IT""]";"[""USA"",""UK"",""Australia"",""Canada"",""Germany"",""India""]";"[""Construction & Real Estate"",""Information Technology"",""Hydropower"",""Non-Profit & NGOs""]";;"[""Urban Planning""]";"[""Urban Planning"",""Urban Farmer""]";"[""Urban Planner"",""Financial Planner""]";[];"[""Albania"",""Bhutan"",""Dominican Republic""]"
77101648-db13-4d8f-b2c2-3883b142ce52;Sports Science & Management;Sports;Optimizing athletic performance and managing sports organizations;;[];$40K-$110K;Growing wellness and sports industry;;🏅;Medium;Medium;"[""Coaching"",""Nutrition"",""Exercise Science"",""Data Analysis"",""Biomechanics"",""Environmental Science""]";2026-03-09 03:35:36.335462+00;"[""sports"",""athletics"",""fitness"",""kinesiology""]";"[""Sports Scientist"",""Athletic Trainer"",""Sports Manager"",""Coach""]";Sports & Fitness;Sports & Recreation;"[""Sports Science"",""Data Science"",""Environmental Science"",""Veterinary Science"",""Political Science"",""Materials Science"",""Cognitive Science"",""Computer Science""]";"[""Cochin University of Science and Technology"",""Korea Advanced Institute of Science and Technology"",""Indian Institute of Science"",""Hong Kong University of Science and Technology"",""Narsee Monjee Institute"",""University of Vienna"",""Monash University Malaysia""]";$110,000;;"[""analytical"",""discipline"",""Analytical Skills"",""Critical Thinking"",""Logical Thinking"",""Problem Solving"",""Self-awareness"",""Emotional Intelligence"",""Analytical Thinking"",""Innovation""]";"[""math"",""technology"",""sports"",""health"",""Data"",""Technology"",""Business"",""Programming"",""Computers"",""Personal Growth"",""Mental Health"",""Data Science"",""AI""]";"[""USA"",""UK"",""Canada"",""India"",""Australia"",""Germany""]";"[""Sports & Fitness"",""Data Science & Analytics"",""Equestrian Sports"",""Asset Management"",""Esports""]";"[""Sports & Recreation"",""Wellness & Fitness"",""Sports Management"",""Sports Technology"",""Data Science & Analytics"",""Aquatic Sports"",""Combat Sports"",""Field Sports"",""Crisis Management""]";"[""Sports Science"",""Sports Management"",""Data Science & Analytics"",""Actuarial Science"",""Forensic Science"",""Computer Science"",""Cognitive Science"",""Materials Science"",""Environmental Science"",""Orthopedics""]";"[""Sports Psychologist"",""Environmental Science"",""Data Science"",""Veterinary Science""]";;"[""Data Science: [University Name] Course"",""Introduction to Computer Science and Programming Using Python"",""The Science of Well-Being"",""Applied Data Science with Python"",""Python for Data Science"",""IBM Data Science Professional Certificate"",""The Science of Nutrition"",""The Science of Happiness"",""Advanced Data Science with IBM"",""CS50: Introduction to Computer Science""]";
9127bd50-7e43-4aef-9bfc-a7f8428e31d6;Robotics Engineer;Robotics;Design and build robotic systems;Design robot mechanisms, program controllers, test systems, integrate AI;[];₹5,00,000-₹22,00,000;Automation and manufacturing driving growth;Collaborative robots and drone technology expanding applications;🤖;Advanced;High;"[""Robotics"",""Electronics"",""Programming"",""AI"",""Mechanical Engineering"",""D3.js"",""Cassandra"",""DynamoDB"",""ClickHouse"",""AlphaFold"",""C++ STL""]";2026-04-04 06:37:36.623731+00;"[""engineer"",""information"",""robotics"",""technology""]";[];Information Technology;Manufacturing;"[""Robotics""]";"[""EPFL"",""Brown University"",""Aalto University"",""Aarhus University"",""Erasmus University Rotterdam"",""ISI Kolkata"",""Keio University"",""NIT Rourkela"",""Osaka University"",""KIIT University""]";$75K-$150K;;"[""precision""]";"[""making""]";"[""USA"",""India"",""UK"",""Germany"",""Canada"",""Australia""]";"[""Information Technology"",""Robotics & Automation"",""Industrial Robotics"",""Fertilizers"",""Automotive OEM"",""Mechatronics"",""IT Hardware"",""Optics & Photonics"",""Automotive""]";"[""Consumer Robotics""]";"[""Robotics"",""Physics""]";"[""Robotics & Automation"",""Data Engineer"",""Robotics Process Automation Developer"",""Sound Engineer"",""Agricultural Engineer"",""Biomedical Engineer""]";"[""Robotics Engineer"",""Network Engineer"",""Machine Learning Engineer"",""Site Reliability Engineer"",""DevOps Engineer"",""Data Engineer"",""Electrical Engineer"",""Chemical Engineer"",""Nuclear Engineer"",""Agricultural Engineer"",""QA Engineer"",""Marine Engineer"",""MLOps Engineer"",""Geotechnical Engineer"",""Algorithm Engineer""]";"[""AWS DevOps Engineer Pro"",""Azure Data Engineer Associate"",""Elastic Stack Engineer"",""Linux Foundation Certified Engineer"",""Introduction to Artificial Intelligence"",""Linear Algebra - MIT OCW""]";"[""Japan"",""Guinea""]"
d5101fd5-3bd6-477b-93ce-2e68192c231d;Chiropractor;Healthcare;Treats musculoskeletal disorders through spinal adjustments;;[];₹4,00,000 - ₹15,00,000;Rapid Growth;;🦴;Hard;Medium;"[""Manual Therapy"",""Chiropractic"",""Anatomy""]";2026-04-07 04:53:38.714603+00;"[""chiropractor"",""spine"",""musculoskeletal""]";[];Healthcare & Life Sciences;Wellness & Fitness;[];[];$70,000;;"[""empathy"",""research"",""discipline"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""service"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Logical Thinking"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""innovation"",""systems thinking"",""Communication"",""Attention to Detail"",""Organization"",""planning"",""negotiation"",""problem-solving"",""precision""]";"[""medicine"",""health"",""biology"",""psychology"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""policy"",""math"",""technology"",""animals"",""Data"",""Technology"",""Business"",""Programming"",""Computers"",""Data Science"",""AI"",""sports"",""environment"",""Environment"",""Sustainability""]";"[""USA"",""Canada"",""Australia"",""UK"",""India"",""Germany""]";"[""Healthcare & Life Sciences""]";"[""Active Living""]";"[""Chiropractic""]";;"[""Chiropractor"",""Urologist"",""Emergency Medical Technician"",""Endocrinologist"",""Gastroenterologist"",""Audiologist"",""Cardiac Surgeon"",""Clinical Research Coordinator"",""Dental Hygienist"",""Cardiologist"",""Ophthalmologist"",""Anesthesiologist"",""Hematologist"",""Speech Therapist"",""Dietitian"",""Dermatologist"",""Genetic Counselor"",""Epidemiologist""]";[];
14dbcd20-5d7a-4808-87ba-6f0267b6ab1b;Librarian;Education/Information;Manages library collections and helps patrons access information;;[];₹2,50,000 - ₹8,00,000;Stable with leadership paths;;📚;Easy;Medium;"[""Digital Literacy"",""Information Science"",""Cataloguing"",""Research""]";2026-04-07 04:53:38.714603+00;"[""library"",""librarian"",""books"",""information""]";[];Education & EdTech;;"[""Literature""]";"[""Brandeis University""]";$40K-$70K;;"[""empathy"",""creativity"",""communication"",""Communication"",""Creativity"",""Attention to Detail"",""planning"",""precision"",""systems thinking"",""Technical Aptitude"",""Problem Solving"",""Leadership"",""Organization"",""negotiation"",""analytical"",""Numeracy"",""safety"",""Analytical Thinking""]";"[""education"",""technology"",""teaching"",""marketing"",""content"",""media"",""Marketing"",""Business"",""Online"",""fashion"",""beauty"",""Design"",""Art"",""Visuals"",""engineering"",""design"",""art"",""arts"",""film"",""making"",""Technology"",""Cloud Computing"",""IT"",""music""]";"[""USA"",""UK"",""India"",""Australia"",""Germany"",""Canada""]";"[""Education & EdTech"",""Libraries & Archives""]";;"[""Comparative Literature""]";;"[""Librarian""]";[];"[""Afghanistan""]"
3f9faa9c-70a5-4ca8-9898-40314c80479f;Volcanologist;Earth Sciences;Study volcanoes and predict eruptions to protect communities;;[];₹6,00,000 - ₹20,00,000;Stable;;🌋;advanced;niche;"[""fieldwork"",""geology"",""data analysis"",""seismology""]";2026-04-06 06:52:54.166408+00;"[""volcanology"",""geology"",""natural disasters"",""earth science""]";[];Entertainment & Media;Mining & Resources;"[""Earth Sciences""]";[];$55K-$110K;;"[""safety"",""creativity"",""Creativity"",""Attention to Detail"",""planning"",""precision"",""systems thinking"",""Technical Aptitude"",""Problem Solving"",""service"",""empathy"",""innovation"",""analytical"",""discipline"",""Analytical Skills"",""Critical Thinking"",""Logical Thinking"",""Self-awareness"",""Emotional Intelligence"",""Analytical Thinking"",""Innovation"",""Leadership"",""Organization"",""research""]";"[""geology"",""fashion"",""beauty"",""Design"",""Art"",""Visuals"",""media"",""engineering"",""design"",""art"",""arts"",""film"",""making"",""technology"",""Technology"",""Cloud Computing"",""IT"",""music"",""ocean"",""policy"",""psychology"",""environment"",""math"",""sports""]";"[""USA"",""UK"",""Australia"",""Germany"",""Canada"",""India""]";"[""Mining & Metals"",""Entertainment & Media""]";;"[""Seismology""]";;"[""Geologist""]";[];
27770460-07ef-423f-b143-2e0691813ed9;Museum Curator;Cultural Heritage;Manage and preserve collections for museums and galleries;;[];₹4,00,000 - ₹15,00,000;Steady;;🏛️;advanced;stable;"[""conservation"",""art history"",""research"",""exhibition design""]";2026-04-06 06:52:54.166408+00;"[""arts"",""creative"",""cultural"",""curation"",""curator"",""gallery"",""heritage"",""museum""]";[];Arts & Creative;UI/UX Design;"[""Architectural History""]";"[""Aligarh Muslim University""]";65000;;"[""creativity"",""Creativity"",""Attention to Detail"",""planning"",""precision"",""systems thinking"",""Technical Aptitude"",""Problem Solving"",""Communication"",""analytical"",""Leadership"",""Organization"",""empathy"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""negotiation"",""service"",""problem-solving"",""Logical Thinking"",""innovation"",""safety"",""Analytical Skills""]";"[""fashion"",""design"",""art"",""arts"",""Design"",""Art"",""Visuals"",""beauty"",""media"",""engineering"",""film"",""making"",""technology"",""Technology"",""Cloud Computing"",""IT"",""music"",""Marketing"",""Business"",""Online"",""marketing"",""content"",""business"",""Management""]";"[""USA"",""UK"",""Australia"",""Germany"",""India"",""Canada""]";"[""Arts & Creative"",""Information Technology""]";;"[""Cultural Heritage"",""Museum Studies""]";"[""Curator""]";"[""Museum Curator"",""Curator""]";[];"[""Cuba""]"
86511277-ec43-4fbd-aa06-423bc136948a;Hospitality & Tourism;Hospitality;Managing hotels, resorts, travel, and guest experiences;;[];$35K-$100K;Global industry with travel perks;;🏨;Medium;Medium;"[""Marketing"",""Operations"",""Revenue Management"",""Guest Services""]";2026-03-09 03:35:36.335462+00;"[""hospitality"",""hotel"",""resort"",""tourism"",""travel""]";"[""Hotel Manager"",""Travel Agent"",""Tourism Director""]";Hospitality & Tourism;Hospitality & Tourism;[];"[""Cornell University"",""Concordia University"",""Lancaster University"",""Banaras Hindu University"",""Edinburgh Napier University"",""Brigham Young University"",""Heriot-Watt University"",""Goldsmiths University of London"",""Indiana University Bloomington"",""Erasmus University Rotterdam"",""Keio University"",""Oregon State University"",""Northwestern University Qatar"",""Monash University Malaysia"",""Drexel University""]";$55,000;;"[""service""]";"[""travel""]";"[""USA"",""Canada"",""Australia"",""UK"",""India"",""Germany""]";"[""Hospitality & Tourism"",""Hospitality - Boutique"",""Hospitality - Luxury"",""Medical Tourism"",""Information Technology""]";"[""Hospitality & Tourism"",""Restaurant & Hospitality"",""Adventure Tourism"",""Coastal Tourism"",""Dental Tourism"",""Eco-tourism""]";"[""Hospitality"",""Hospitality & Tourism"",""Hospitality Management"",""Agritourism""]";"[""Space Tourism Coordinator""]";"[""Hospitality & Tourism"",""Flight Attendant"",""Hotel Manager""]";[];
6fac51cf-d5ef-4332-9150-50f452e45777;Cryptographer;Cryptography;Design secure communication systems;Design encryption protocols, analyze vulnerabilities, implement security systems;[];₹8,00,000-₹35,00,000;Cybersecurity urgency driving explosive demand;Quantum computing and blockchain driving massive growth;🔐;Advanced;High;"[""Programming"",""Number Theory"",""Information Security"",""Algorithms"",""Mathematics"",""Caliper""]";2026-04-04 06:37:36.623731+00;"[""cryptographer"",""cryptography"",""information"",""technology""]";[];Information Technology;Security Services;[];[];$110,000;;"[""organization"",""safety"",""design"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Communication"",""Analytical Thinking"",""Innovation"",""Attention to Detail"",""Organization"",""Logical Thinking"",""research"",""Problem Solving"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""languages"",""service"",""planning"",""Technical Aptitude""]";"[""events"",""ocean"",""home"",""math"",""technology"",""Data"",""Technology"",""Business"",""Visuals"",""Data Science"",""AI"",""Productivity"",""Mathematics"",""Science"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports"",""health"",""food""]";"[""USA"",""UK"",""Canada"",""Australia"",""Germany"",""India""]";"[""Information Technology""]";;"[""Cryptography""]";;"[""Cryptographer""]";[];
9f49eb10-b3fd-4634-a99a-e547bf7320b8;Ethnomusicologist;Ethnomusicology;Study music within cultural and social contexts;Document folk music traditions, conduct field research, write academic papers;[];₹2,50,000-₹8,00,000;Cultural preservation increasing importance;Digital documentation preserving endangered musical traditions;🎶;Advanced;Niche;"[""Anthropology"",""Cultural Studies"",""Field Recording"",""Music Theory"",""Research""]";2026-04-04 06:37:36.623731+00;"[""entertainment"",""ethnomusicologist"",""ethnomusicology"",""media""]";[];Entertainment & Media;;[];"[""Aligarh Muslim University""]";$50K-$110K;;"[""creativity"",""Creativity"",""Attention to Detail"",""planning"",""precision"",""systems thinking"",""Technical Aptitude"",""Problem Solving""]";"[""fashion"",""beauty"",""Design"",""Art"",""Visuals"",""media"",""engineering"",""design"",""art"",""arts"",""film"",""making"",""technology"",""Technology"",""Cloud Computing"",""IT"",""music""]";"[""USA"",""UK"",""Australia"",""Germany""]";"[""Entertainment & Media"",""Information Technology""]";;"[""Ethnomusicology""]";;"[""Ethnomusicologist""]";[];
