id;name;description;icon_emoji;keywords;created_at;demand_level;avg_salary_usd;growth_trajectory;soft_skills;interests;countries_in_demand;related_sectors;related_domains;related_careers;related_job_roles;related_skills;related_subjects;related_universities;related_courses;related_countries
052bd668-315d-4c07-8b0a-44b5564aabd8;Aerospace Manufacturing;;🏭;[];2026-04-27 04:20:04.488691+00;High;$65K-$130K;Steady;"[""service"",""precision"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""Creativity"",""Attention to Detail"",""creativity"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""Technical Aptitude"",""empathy"",""communication"",""organization"",""design"",""analytical"",""Critical Thinking"",""Communication"",""Analytical Thinking"",""Innovation""]";"[""policy"",""aviation"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""making"",""Design"",""Art"",""Visuals"",""fashion"",""beauty"",""music"",""arts"",""film"",""environment"",""energy"",""Environment"",""Sustainability""]";"[""USA"",""India"",""UK"",""Australia"",""Germany"",""Canada""]";"[""Auto Manufacturing"",""Manufacturing"",""Bicycle Manufacturing"",""Aerospace"",""Aerial Imaging""]";;"[""Aerospace Engineering""]";;;"[""Manufacturing"",""Aerospace Engineering"",""Aerodynamics""]";;;
b98d3074-b28c-4866-83b3-7c2317eacad1;Film Production;;🏭;[];2026-04-27 04:20:04.488691+00;Medium;$40K-$200K+;Steady;"[""creativity"",""Creativity"",""Attention to Detail"",""planning"",""negotiation"",""precision"",""service"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""Technical Aptitude"",""Communication"",""analytical"",""Leadership"",""Organization"",""empathy"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening""]";"[""film"",""arts"",""media"",""fashion"",""beauty"",""Design"",""Art"",""Visuals"",""music"",""engineering"",""property"",""making"",""policy"",""aviation"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""environment"",""energy"",""Environment""]";"[""USA"",""UK"",""Australia"",""Germany"",""India"",""Canada"",""New Zealand""]";"[""Film Distribution"",""Film & Television""]";"[""Music & Audio Production"",""Mass Communication""]";"[""Film & Entertainment"",""Film Editor""]";;"[""Video Production""]";"[""Film Studies""]";;"[""Music Production with Ableton Live""]";"[""New Zealand""]"
5942ce99-c8c6-4f8b-b968-db2564868e80;Renewable Energy;Solar, wind, hydro, and other clean energy technologies;☀️;"[""solar"",""wind"",""hydro"",""clean energy"",""green energy""]";2026-04-13 17:00:50.834588+00;Very High;$110,000;Booming with green transition;"[""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""Problem Solving""]";"[""environment"",""energy"",""Environment"",""Sustainability"",""Technology""]";"[""USA"",""Germany"",""UK""]";"[""Energy Storage"",""Wind Energy"",""Energy & Utilities"",""Energy Efficiency"",""Alternative Energy"",""Solar Energy""]";"[""Energy & Renewables"",""Petroleum Geology"",""Dendrology"",""Speleology"",""Seismology""]";"[""Renewable Energy"",""Renewable Energy Consultant""]";"[""Energy Trader""]";;;"[""École Polytechnique""]";"[""The Business of Renewable Energy"",""Renewable Energy Specialization""]";"[""Norway"",""Germany"",""Uruguay"",""Denmark"",""Spain"",""Austria"",""Grenada""]"
2acaecd3-01b2-4d77-909b-98f0c799a7ac;Energy & Utilities;Generation, transmission, and distribution of energy and utility services;⚡;"[""power"",""electricity"",""gas"",""utilities"",""grid""]";2026-04-13 17:00:50.834588+00;Very High;$95,000;India clean energy targets driving explosive growth;"[""safety"",""Analytical Skills"",""Problem Solving"",""innovation"",""systems thinking""]";"[""energy"",""Environment"",""Sustainability"",""Technology"",""environment""]";"[""USA"",""Germany"",""UK""]";"[""Energy Storage"",""Wind Energy"",""Energy & Utilities"",""Energy Efficiency"",""Alternative Energy"",""Solar Energy""]";"[""Petroleum Geology"",""Petroleum Engineering"",""Energy & Renewables"",""Dendrology"",""Speleology"",""Seismology""]";"[""Renewable Energy Consultant"",""Renewable Energy""]";"[""Energy Trader""]";;;;"[""The Business of Renewable Energy"",""Renewable Energy Specialization""]";"[""Djibouti""]"
2bc18adc-fc0b-47a9-9c74-4fc9fd030e37;Environmental & Sustainability;Environmental protection, conservation, and sustainable development;🌿;"[""environment"",""sustainability"",""green"",""conservation"",""climate""]";2026-04-13 17:00:50.834588+00;Medium;$110,000;Rapid Growth;"[""empathy"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""Problem Solving"",""public health"",""analytical"",""Critical Thinking"",""Logical Thinking"",""Analytical Thinking"",""Innovation"",""Self-awareness"",""Emotional Intelligence"",""outdoors""]";"[""animals"",""environment"",""energy"",""Environment"",""Sustainability"",""Technology"",""geology"",""math"",""technology"",""Data"",""Business"",""Programming"",""Computers"",""Data Science"",""AI"",""Personal Growth"",""Mental Health"",""ocean"",""nature""]";"[""USA"",""Germany"",""UK"",""Canada"",""India"",""Australia""]";"[""Environmental Services"",""Environmental Consulting""]";"[""Renewable Materials"",""Environmental Science"",""Forestry"",""Energy & Renewables"",""Ecotourism"",""Sustainability & ESG"",""Meteorology"",""Wildlife Management"",""Permaculture"",""Sustainable Agriculture""]";"[""Zoologist"",""Wildlife Photographer"",""Renewable Energy"",""Hydrologist"",""Environmental Science"",""Urban Farmer"",""Meteorologist"",""Marine Conservation Biologist"",""Ecologist"",""Forester"",""Restoration Ecologist"",""Oceanographer"",""Botanist"",""Heritage Conservator"",""Marine Biologist"",""Herpetologist"",""Aviation Meteorologist"",""Geologist""]";"[""Environmental Engineer""]";"[""Environmental Science""]";"[""Environmental Science"",""Ecology""]";"[""Ocean University of China"",""Middlesex University"",""University of Vienna"",""Brown University"",""Kyoto University"",""Cranfield University"",""Central European University"",""Aalto University"",""Aarhus University"",""Jindal Global University"",""Ohio State University"",""Oregon State University"",""Pondicherry University"",""Osaka University"",""Massey University"",""Cardiff University""]";"[""Introduction to Sustainability""]";"[""Armenia""]"
cecda2dd-023c-46db-b337-37151f37d97a;Pharmaceutical;Research, development, and manufacturing of medicinal drugs;💊;"[""pharma"",""drugs"",""clinical trials"",""FDA"",""drug development""]";2026-04-13 17:00:50.834588+00;High;$95,000;Expanding into clinical pharmacy;"[""research""]";"[""biology"",""medicine""]";"[""USA"",""India"",""UK"",""Canada"",""Australia"",""Germany""]";"[""Pharmaceuticals"",""Bioplastics""]";"[""Pharmacy"",""Dermatology"",""Genetics & Genomics"",""Chiropractic"",""Physical Therapy""]";"[""Pharmacy"",""Pharmacist""]";;"[""AlphaFold""]";;;;"[""Jamaica""]"
243a15e1-3d84-4cab-bf3f-f439070174af;Open Banking;;🏭;[];2026-04-27 04:20:04.488691+00;High;$85K-$300K+;Stable;"[""analytical"",""Numeracy"",""Attention to Detail"",""Organization"",""Leadership"",""precision"",""service"",""Problem Solving"",""Analytical Thinking"",""negotiation"",""creativity"",""Communication"",""Creativity"",""safety"",""planning"",""research"",""Innovation"",""Curiosity"",""Forward Thinking"",""empathy"",""communication"",""patience"",""Analytical Skills"",""Logical Thinking""]";"[""finance"",""Finance"",""Business"",""Accounting"",""Numbers"",""Management"",""Productivity"",""Data"",""law"",""policy"",""risk"",""Technology"",""Security"",""Computers"",""property"",""marketing"",""Marketing"",""Online"",""geology"",""operations"",""technology"",""math"",""Science"",""Data Science""]";"[""USA"",""UK"",""Australia"",""Canada"",""Germany"",""India""]";"[""Investment Banking"",""Algorithmic Trading"",""AI Tooling""]";"[""Banking & Insurance""]";"[""Investment Banking""]";;"[""Bitcoin Scripting"",""Dropwizard"",""DynamoDB""]";;;"[""Full-Stack Open - Helsinki"",""Microservices with Spring Boot""]";"[""Bahamas"",""Antigua and Barbuda"",""Bahrain""]"
1997b54a-6ba9-4524-84a6-4abf10e7f845;Industrial Automation;;🏭;[];2026-04-27 04:20:04.488691+00;Very High;$75K-$150K;Exponential industrial demand;"[""precision"",""service"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""research"",""analytical"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""Technical Aptitude"",""Curiosity""]";"[""making"",""policy"",""aviation"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""math"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business"",""Visuals"",""Productivity"",""environment"",""Environment"",""Sustainability""]";"[""USA"",""India"",""UK"",""Germany"",""Canada"",""Australia""]";"[""Building Automation""]";"[""Welding & Fabrication""]";"[""Robotics Process Automation Developer"",""Robotics & Automation"",""Industrial Designer""]";;"[""Containerization"",""CFD Simulation"",""BeautifulSoup""]";"[""Industrial Engineering"",""Industrial Design""]";"[""Indian School of Business""]";;
9f2603f1-f605-4c0a-90c3-35cc5e72b6c0;Digital Payments;;🏭;[];2026-04-27 04:20:04.488691+00;High;70000;Intern → Associate → Manager → Senior Manager → Head of Marketing → CMO;"[""Communication"",""Creativity"",""creativity"",""analytical"",""Leadership"",""Organization"",""empathy"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""Attention to Detail"",""planning"",""precision"",""systems thinking"",""Technical Aptitude"",""Problem Solving"",""negotiation"",""Numeracy"",""safety"",""Analytical Thinking"",""service"",""organization"",""design""]";"[""Marketing"",""Business"",""Online"",""media"",""marketing"",""content"",""business"",""Management"",""Productivity"",""psychology"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""fashion"",""beauty"",""Design"",""Art"",""Visuals"",""engineering"",""design"",""art"",""arts""]";"[""USA"",""UK"",""India"",""Australia"",""Canada"",""Germany""]";"[""Digital Content & Social Media"",""Cross-border Payments"",""Digital Therapeutics""]";;"[""Digital Marketer""]";;"[""Digital Marketing"",""DialogFlow""]";"[""Digital Forensics""]";;"[""Google Cloud Digital Leader"",""Introduction to Digital Marketing"",""Digital Forensics Essentials"",""Google Digital Marketing Certificate""]";
37d5a114-f5a1-4112-8ac0-0445bc362777;Language Services;;🏭;[];2026-04-27 04:20:04.488691+00;Very High;140000;Rapidly Growing;"[""creativity"",""research"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""Curiosity"",""Forward Thinking"",""Creativity"",""Attention to Detail"",""empathy"",""communication"",""languages"",""analytical"",""Analytical Skills"",""Logical Thinking"",""Critical Thinking"",""Communication"",""Organization"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""precision""]";"[""film"",""arts"",""media"",""fashion"",""beauty"",""technology"",""math"",""Technology"",""Science"",""Data Science"",""AI"",""Future"",""Design"",""Art"",""Visuals"",""education"",""teaching"",""languages"",""Mathematics"",""Data"",""Business"",""Productivity"",""Programming"",""Computers""]";"[""USA"",""UK"",""Germany"",""Australia"",""Canada"",""India""]";"[""Natural Language Processing"",""Funeral Services""]";"[""Sign Language Studies"",""Gender Studies""]";;;"[""Natural Language Processing""]";;"[""Lancaster University""]";"[""Natural Language Processing"",""Natural Language Processing Specialization""]";"[""Iceland"",""Laos"",""Latvia"",""Angola""]"
24de3b87-3083-44ad-9587-40caedee23cd;E-learning Platforms;;🏭;[];2026-04-27 04:20:04.488691+00;High;100000;Stable Growth;"[""research"",""analytical"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Logical Thinking"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""precision"",""patience"",""planning"",""negotiation"",""problem-solving"",""Technical Aptitude"",""Curiosity"",""Forward Thinking""]";"[""technology"",""math"",""Technology"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business"",""Visuals"",""Productivity"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports"",""health"",""making"",""food"",""engineering"",""property""]";"[""USA"",""UK"",""Germany"",""Canada"",""Australia"",""India""]";"[""Online Learning"",""Distance Learning"",""Continuous Learning""]";"[""Information Systems""]";;"[""Machine Learning Platform Engineer""]";"[""Federated Learning"",""Machine Learning"",""Deep Learning"",""D3.js"",""DynamoDB"",""Empathic Listening""]";;;"[""Reinforcement Learning"",""Machine Learning - Andrew Ng"",""Machine Learning"",""Machine Learning by Andrew Ng"",""Learning How to Learn"",""Deep Learning Specialization"",""PyTorch for Deep Learning Bootcamp"",""Linear Algebra - MIT OCW""]";"[""Latvia""]"
8d0a1f5b-d76a-41f3-bbec-cf931a9e995a;Heavy Engineering;;🏭;[];2026-04-27 04:20:04.488691+00;High;$65K-$130K;Essential infrastructure demand;"[""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""service"",""precision"",""empathy"",""creativity"",""communication"",""systems thinking"",""Technical Aptitude"",""Leadership"",""Organization"",""Attention to Detail"",""Collaboration"",""Creativity"",""innovation"",""safety"",""Analytical Skills"",""research"",""analytical"",""Analytical Thinking"",""Innovation""]";"[""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""policy"",""aviation"",""making"",""education"",""teaching"",""Cloud Computing"",""IT"",""Business"",""Management"",""Productivity"",""Data"",""Mobile Apps"",""Web Development"",""fashion"",""design""]";"[""USA"",""UK"",""Germany"",""Australia"",""India"",""Canada""]";"[""Engineering Education""]";;"[""Civil Engineering"",""Electrical Engineering"",""Biomedical Engineering"",""Software Engineering"",""Aerospace Engineering"",""Mechanical Engineering""]";;"[""Civil Engineering"",""Prompt Engineering"",""Mechanical Engineering"",""ChatGPT Prompt Engineering""]";"[""Ceramic Engineering"",""Chemical Reaction Engineering"",""Electronics Engineering"",""Biomedical Engineering"",""Mechanical Engineering"",""Electrical Engineering"",""Software Engineering"",""Civil Engineering"",""Chemical Engineering"",""Aerospace Engineering"",""Industrial Engineering""]";"[""Heriot-Watt University""]";"[""Data Engineering with Snowflake"",""Prompt Engineering Professional"",""Prompt Engineering for ChatGPT"",""Engineering Leadership Track"",""Site Reliability Engineering""]";"[""Guinea""]"
34d09a1c-2136-4edf-90b3-42b9212121ec;Digital Marketing;;🏭;[];2026-04-27 04:20:04.488691+00;High;$80,000;Stable Growth;"[""Communication"",""Creativity"",""creativity"",""Leadership"",""Organization"",""Attention to Detail"",""analytical"",""empathy"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""planning"",""precision"",""systems thinking"",""Technical Aptitude"",""Problem Solving"",""negotiation"",""Numeracy"",""safety"",""Analytical Thinking"",""service"",""problem-solving"",""Logical Thinking""]";"[""Marketing"",""Business"",""Online"",""marketing"",""Management"",""Productivity"",""Data"",""media"",""content"",""business"",""psychology"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""fashion"",""beauty"",""Design"",""Art"",""Visuals"",""engineering"",""design"",""art""]";"[""USA"",""UK"",""India"",""Australia"",""Canada"",""Germany""]";"[""Digital Content & Social Media"",""Digital Therapeutics""]";;"[""Digital Marketer"",""Marketing & Advertising""]";;"[""Digital Marketing"",""Social Media Marketing"",""Email Marketing"",""Performance Marketing"",""DialogFlow""]";"[""Digital Forensics"",""Marketing""]";"[""Loyola Marymount University"",""Curtin University"",""NIT Rourkela""]";"[""Google Cloud Digital Leader"",""Introduction to Digital Marketing"",""Content Marketing Mastery"",""Meta Social Media Marketing Certificate"",""HubSpot Inbound Marketing Certification"",""Digital Forensics Essentials"",""Google Digital Marketing Certificate"",""Hootsuite Social Marketing Certification""]";
