id;name;description;industry_id;industry_name;icon_emoji;keywords;created_at;demand_level;avg_salary_usd;growth_trajectory;soft_skills;interests;countries_in_demand;related_sectors;related_domains;related_careers;related_job_roles;related_skills;related_subjects;related_universities;related_courses;related_countries;related_industries
44a14a1d-caf3-4622-8f03-c323b943d0d5;UI/UX Design;Designing user interfaces and experiences for digital products;;Information Technology;🎨;"[""design"",""user experience"",""interface"",""prototyping""]";2026-04-13 17:01:27.211001+00;High;95000;Stable Growth;"[""creativity"",""Creativity"",""Attention to Detail"",""planning""]";"[""fashion"",""design"",""art"",""arts"",""Design"",""Art"",""Visuals"",""engineering"",""beauty""]";"[""USA"",""UK"",""Australia"",""Germany""]";"[""Architecture & Design""]";"[""Design (UI/UX)"",""Fashion Design"",""Industrial Design"",""Interior Design"",""Graphic Design"",""Permaculture""]";"[""Illustrator"",""UX/UI Design"",""Architecture"",""Fashion Design"",""Graphic Design""]";"[""ASIC Design Engineer""]";"[""UX Design"",""UI Design"",""Motion Design"",""Design Thinking"",""UI/UX Design"",""Graphic Design"",""Design Systems"",""Domain Driven Design"",""Figma"",""CSS3"",""JavaScript"",""Chakra UI""]";"[""Interior Design"",""Game Design"",""Graphic Design"",""Fashion Design"",""Industrial Design"",""Communication Design"",""Costume Design"",""Curriculum Design"",""Design Anthropology"",""Animation""]";"[""JNU Delhi""]";"[""Google UX Design Certificate"",""Fundamentals of Graphic Design"",""Design Thinking for Innovation"",""Figma UI/UX Design Essentials"",""Behavioral Design Bootcamp"",""Design Systems with Figma"",""Game Design with Unity"",""Human-Centered Design - IDEO"",""Mobile UX Design""]";;"[""Fashion & Apparel"",""Fashion & Textiles"",""Architecture"",""Interior Design""]"
87851ede-6854-4ded-a18c-542245e8c399;Online Learning;Digital platforms and tools for remote education;;Education & EdTech;🖥️;"[""MOOC"",""e-learning"",""online courses""]";2026-04-13 17:01:27.211001+00;High;100000;Stable Growth;"[""research"",""analytical"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Logical Thinking"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""precision"",""patience"",""planning"",""negotiation"",""problem-solving"",""Technical Aptitude"",""Curiosity"",""Forward Thinking""]";"[""technology"",""math"",""Technology"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business"",""Visuals"",""Productivity"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports"",""health"",""making"",""food"",""engineering"",""property""]";"[""USA"",""UK"",""Germany"",""Canada"",""Australia"",""India""]";"[""Continuous Learning"",""Distance Learning""]";;;"[""Machine Learning Engineer"",""Machine Learning Platform Engineer""]";"[""Federated Learning"",""Deep Learning"",""Machine Learning"",""Empathic Listening""]";;;"[""Machine Learning - Andrew Ng"",""Reinforcement Learning"",""Machine Learning by Andrew Ng"",""Learning How to Learn"",""Deep Learning Specialization"",""PyTorch for Deep Learning Bootcamp"",""Machine Learning"",""Microservices with Spring Boot"",""Linear Algebra - MIT OCW""]";;"[""Education & EdTech"",""Online Gaming"",""Online Travel"",""Artificial Intelligence & Machine Learning"",""E-learning Platforms""]"
2f3a659e-d0cf-4705-85e0-82b36a1a302c;Emergency Care;;;Dental Care;📊;[];2026-04-27 04:20:23.971159+00;High;$70,000;Rapid Growth;"[""empathy"",""research"",""discipline"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""service"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Logical Thinking"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""innovation"",""systems thinking"",""Communication"",""Attention to Detail"",""Organization""]";"[""medicine"",""health"",""biology"",""psychology"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""policy"",""math"",""technology"",""animals"",""Data"",""Technology"",""Business"",""Programming"",""Computers"",""Data Science"",""AI"",""sports"",""environment"",""Environment"",""Sustainability""]";"[""USA"",""Canada"",""Australia"",""UK"",""India"",""Germany""]";"[""Aging Care"",""Body Care"",""Beauty & Personal Care"",""Veterinary & Animal Care""]";"[""Emergency Medicine""]";;"[""Emergency Medical Technician""]";"[""Nursing & Patient Care""]";;;;"[""Cameroon""]";"[""Dental Care"",""Eye Care""]"
e6fb2f11-f0a5-4909-b8b9-8f4a5474b3a3;Film & Television;Production and distribution of movies and TV shows;;Entertainment & Media;🎥;"[""film"",""TV"",""production"",""streaming""]";2026-04-13 17:01:27.211001+00;Medium;$40K-$200K+;Steady;"[""creativity"",""Creativity"",""Attention to Detail"",""planning"",""negotiation"",""precision"",""service"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""Technical Aptitude""]";"[""film"",""arts"",""fashion"",""beauty"",""Design"",""Art"",""Visuals"",""music"",""media"",""engineering"",""property"",""making"",""policy"",""aviation"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""environment"",""energy"",""Environment""]";"[""USA"",""UK"",""Australia"",""India"",""Germany""]";"[""Film Distribution""]";"[""Film & Television"",""Film Studies"",""Cinematography""]";"[""Sound Designer"",""Actor"",""Music & Audio"",""Film Editor"",""Film & Entertainment""]";"[""Film Director"",""Film Editor""]";"[""Photography"",""Video Production"",""3D Modeling & Animation""]";"[""Film Studies"",""Manufacturing""]";"[""Goldsmiths University of London""]";;;"[""Manufacturing & Industrial"",""Music Industry"",""Film & Television"",""Entertainment & Media"",""Film Production""]"
eea2bca2-b8fa-40f3-894e-48f0ee1810d1;Bakery & Confectionery;;;Food Delivery;📊;[];2026-04-27 04:20:23.971159+00;Medium;$60,000;From cook to executive chef;"[""patience"",""creativity"",""empathy"",""discipline"",""innovation"",""safety"",""analytical"",""systems thinking"",""Analytical Skills"",""Problem Solving"",""Critical Thinking"",""Logical Thinking"",""Analytical Thinking"",""Innovation"",""Self-awareness"",""Emotional Intelligence"",""research"",""Communication"",""Attention to Detail"",""Organization"",""precision"",""planning"",""negotiation"",""problem-solving""]";"[""food"",""arts"",""psychology"",""health"",""environment"",""geology"",""ocean"",""math"",""technology"",""Environment"",""Sustainability"",""Technology"",""Data"",""Business"",""Programming"",""Computers"",""Data Science"",""AI"",""Personal Growth"",""Mental Health"",""biology"",""animals"",""Science"",""Mathematics""]";"[""USA"",""Germany"",""UK"",""Canada"",""India"",""Australia"",""Belize"",""Bahamas"",""France""]";;"[""Nutrition & Dietetics"",""Culinary Arts""]";"[""Baker"",""Nutritionist"",""Culinary Arts""]";"[""Nutritionist"",""Chef / Culinary Director""]";"[""Celery""]";"[""Nutrition"",""Nutrition & Dietetics""]";;"[""Stanford Introduction to Food and Health"",""The Science of Nutrition""]";;"[""Food Delivery"",""Consumer Goods & Retail"",""Dairy Products"",""Kitchen & Bath"",""Luxury Goods""]"
7aa3b574-73ee-4f8f-88a7-173d44b6549c;Career Coaching;;;Consulting - Management;📊;[];2026-04-27 04:20:23.971159+00;High;$55K-$140K;Massive entertainment industry;"[""problem-solving"",""Problem Solving"",""Attention to Detail"",""Collaboration"",""empathy"",""discipline"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Logical Thinking"",""Analytical Thinking"",""Innovation""]";"[""technology"",""coding"",""Technology"",""Mobile Apps"",""Programming"",""Web Development"",""Coding"",""psychology"",""health"",""sports"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""math"",""Data"",""Business"",""Computers"",""Data Science"",""AI""]";"[""USA"",""India"",""UK"",""Canada"",""Australia"",""Germany""]";"[""Esports Coaching"",""Fitness Coaching""]";"[""Gender Studies""]";;;"[""Agile Coaching"",""Executive Coaching""]";;;;;"[""Consulting - Management""]"
1b8e5146-eac9-4c33-9248-5a66b3ab5c76;Affordable Housing;;;Civil Engineering;📊;[];2026-04-27 04:20:23.971159+00;High;$65K-$130K;Stable;"[""creativity"",""Creativity"",""Attention to Detail"",""planning"",""negotiation"",""analytical"",""precision"",""Numeracy"",""Organization"",""Leadership"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""service"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""Technical Aptitude"",""empathy"",""communication"",""Collaboration"",""research"",""Analytical Thinking""]";"[""design"",""art"",""Design"",""Art"",""Visuals"",""engineering"",""property"",""finance"",""Finance"",""Business"",""Accounting"",""Numbers"",""Management"",""Productivity"",""Data"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""policy"",""aviation""]";"[""USA"",""UK"",""Australia"",""Germany"",""India"",""Canada"",""Bhutan"",""Iraq"",""Angola""]";;"[""Urban Planning"",""Civil Engineering"",""Accounting & Finance"",""Structural Engineering"",""Transportation Engineering""]";"[""Urban Planning"",""Civil Engineering"",""Accounting & Finance""]";"[""Building Inspector""]";"[""Problem Solving"",""Critical Thinking"",""Civil Engineering"",""Business Analysis"",""Financial Modeling"",""Strategic Planning""]";"[""Urban Planning"",""Civil Engineering"",""Business Analytics"",""Business Administration""]";;"[""Financial Modeling & Valuation""]";"[""Bhutan"",""Iraq"",""Angola""]";"[""Civil Engineering"",""Building Materials""]"
5698fdc9-d15f-42d4-b71b-90f8ec6d51ca;Augmented Reality;;;Software Development;📊;[];2026-04-27 04:20:23.971159+00;High;$55K-$140K;Stable Growth;"[""problem-solving"",""Problem Solving"",""Attention to Detail"",""Collaboration"",""analytical"",""Leadership"",""Organization"",""research"",""Analytical Thinking"",""Innovation"",""Curiosity"",""Forward Thinking"",""precision"",""Creativity"",""negotiation"",""Logical Thinking"",""planning"",""Analytical Skills"",""Critical Thinking"",""Communication"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence""]";"[""technology"",""coding"",""Technology"",""Mobile Apps"",""Programming"",""Web Development"",""Coding"",""business"",""Business"",""Management"",""Productivity"",""math"",""Science"",""Data Science"",""AI"",""Future"",""making"",""Design"",""Art"",""Visuals"",""property"",""Computers"",""Computer Science"",""engineering""]";"[""USA"",""India"",""UK"",""Canada"",""Australia"",""Germany""]";;"[""Game Development"",""Product Management"",""Embedded Systems"",""Health Informatics""]";"[""Game Development"",""Product Management"",""Artificial Intelligence"",""Robotics & Automation"",""Frontend Developer""]";"[""Data Scientist"",""UX Researcher"",""Frontend Developer"",""GenAI Researcher"",""Embedded Linux Engineer""]";"[""Research & Development"",""React.js"",""React Native"",""Content Strategy"",""Product Management"",""Artificial Intelligence"",""Federated Learning"",""Ansible"",""ARKit"",""Bubble.io"",""C++ STL""]";"[""Mobile Development"",""Web Development"",""Autonomous Systems"",""Artificial Intelligence""]";"[""Aalto University""]";"[""Game Development with Unity"",""Reinforcement Learning"",""Full Stack Web Development with React"",""UX Research Fundamentals"",""React Native Bootcamp"",""Unreal Engine 5 Course""]";;"[""Software Development"",""Information Security"",""Entertainment & Media"",""FinTech""]"
b1807cca-f945-4989-aa66-e99c60c1542d;Bioplastics;;;Genomics;📊;[];2026-04-27 04:20:23.971159+00;High;$55K-$120K;Rapid Growth;"[""analytical"",""research"",""planning"",""negotiation"",""precision"",""Creativity"",""Attention to Detail"",""creativity"",""service"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""empathy"",""discipline"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""Critical Thinking"",""Analytical Thinking""]";"[""research"",""biology"",""engineering"",""property"",""making"",""Design"",""Art"",""Visuals"",""fashion"",""beauty"",""policy"",""aviation"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""music"",""arts"",""film"",""environment"",""energy""]";"[""USA"",""UK"",""Australia"",""India"",""Germany"",""Canada""]";;"[""Bioinformatics"",""Genetics & Genomics"",""Biochemistry"",""Biotechnology"",""Molecular Biology"",""Biomedical Engineering""]";"[""Biochemist"",""Biotechnology"",""Biomedical Engineer"",""Geneticist"",""Microbiologist""]";"[""Biochemist"",""Biomedical Engineer"",""Geneticist""]";;"[""Biophysics"",""Bioethics"",""Genetics"",""Biology"",""Cell Biology"",""Biochemistry""]";"[""BITS Pilani""]";;;"[""Genomics"",""Biotechnology"",""Diagnostic Labs"",""Pharmaceutical"",""Nutraceuticals""]"
56e89254-58d0-43d5-923e-0b95c4bfb63d;AI Tooling;;;Online Gaming;📊;[];2026-04-27 04:20:23.971159+00;High;$110,000;Rapidly Growing;"[""systems thinking"",""planning"",""Technical Aptitude"",""Problem Solving"",""negotiation"",""problem-solving"",""Logical Thinking"",""creativity"",""research"",""Analytical Thinking"",""Innovation"",""Curiosity"",""Forward Thinking"",""Creativity"",""Attention to Detail"",""organization"",""safety"",""design"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Communication"",""Organization"",""innovation""]";"[""technology"",""engineering"",""Technology"",""Cloud Computing"",""IT"",""property"",""coding"",""Programming"",""Computers"",""Computer Science"",""Coding"",""film"",""arts"",""media"",""fashion"",""beauty"",""math"",""Science"",""Data Science"",""AI"",""Future"",""Design"",""Art"",""Visuals""]";"[""USA"",""UK"",""Germany"",""India"",""Australia"",""Canada"",""China"",""Singapore"",""Netherlands"",""United Kingdom""]";;"[""Linguistics"",""Cloud Computing"",""Data Engineering"",""Digital Marketing"",""Quantum Computing"",""Software Engineering"",""Embedded Systems""]";"[""Quantum Computing"",""Software Engineering"",""Computational Linguist"",""Cloud Computing & DevOps""]";"[""AI/ML Engineer"",""AI Ethics Officer"",""AI Product Manager"",""Data Engineer - Streaming"",""Machine Learning Engineer"",""Machine Learning Platform Engineer"",""GenAI Researcher""]";"[""Deep Learning"",""LLM Fine-tuning"",""Machine Learning"",""Federated Learning"",""Prompt Engineering"",""Python Programming"",""ChatGPT Prompt Engineering"",""ABAP"",""Akka"",""AlphaFold"",""Ansible"",""ARKit"",""Bubble.io"",""C++ STL""]";"[""Linguistics"",""Operating Systems"",""Applied Linguistics"",""Software Engineering"",""Computational Linguistics"",""Linear Algebra""]";"[""Linkoping University"",""Shanghai Jiao Tong University"",""Peking University"",""Tsinghua University"",""Zhejiang University"",""Indian School of Business""]";"[""Intro to Quantum Computing"",""AI For Everyone"",""Machine Learning"",""Reinforcement Learning"",""Generative AI with LLMs"",""AI for Everyone - Coursera"",""Microservices with Spring Boot"",""Linear Algebra - MIT OCW""]";;"[""Online Gaming"",""Consulting"",""Open Banking"",""Edge Computing"",""Gaming Software"",""Internet of Things""]"
