id;title;domain;description;seniority_levels;avg_salary_usd;demand_level;skills_required;education_required;certifications;keywords;career_path_keywords;created_at;industry;sector;related_subjects;related_universities;related_domains;growth_trajectory;soft_skills;interests;countries_in_demand;related_careers;related_industries;related_sectors;related_skills;related_courses;related_countries
1b2d8a19-7b73-4e14-a442-27762377e0e1;Growth Hacker;Business;Uses creative strategies to rapidly grow user bases;[];$80,000;High;"[""analytics"",""A/B testing"",""marketing automation""]";;[];"[""growth"",""hacking"",""startup"",""marketing""]";"[""Marketing & Advertising"",""Entrepreneurship""]";2026-03-09 03:42:45.923926+00;Information Technology;Property Development;"[""Entrepreneurship""]";"[""ETH Zurich""]";[];Stable Growth;"[""negotiation"",""Leadership"",""Organization"",""Attention to Detail"",""analytical"",""Numeracy"",""precision"",""creativity"",""Communication"",""Creativity"",""safety"",""Problem Solving"",""Analytical Thinking"",""planning""]";"[""property"",""Business"",""Management"",""Productivity"",""Data"",""finance"",""Finance"",""Accounting"",""Numbers"",""marketing"",""Marketing"",""Online"",""geology"",""law"",""Technology"",""Security"",""Computers"",""operations""]";"[""USA"",""UK"",""Australia"",""Canada"",""India"",""Germany""]";"[""Real Estate"",""Investment Banking"",""Entrepreneurship"",""Accounting & Finance"",""Marketing & Advertising"",""Human Resources"",""Cybersecurity"",""Supply Chain & Logistics"",""Ethical Hacker""]";;;"[""Social Media Marketing"",""Growth Hacking"",""Email Marketing"",""Copywriting"",""Digital Marketing""]";"[""Strategy & Growth Programs"",""Growth Hacking Foundations"",""Certified Ethical Hacker (CEH)""]";"[""Haiti""]"
68485eb1-494b-43c1-8ba2-40801d7221de;Healthcare Administrator;Healthcare Administration;Manages healthcare facility operations and strategy;"[""Coordinator"",""Manager"",""Director"",""VP"",""CEO""]";$55K-$150K;High;"[""healthcare management"",""compliance"",""budgeting"",""EMR systems""]";Master in Healthcare Administration;[];"[""healthcare admin"",""hospital"",""management""]";"[""Healthcare"",""Administration""]";2026-03-09 03:33:46.151983+00;Healthcare & Life Sciences;Healthcare & Life Sciences;"[""Management""]";"[""Heriot-Watt University"",""Cardiff University""]";[];Strong Growth;"[""empathy"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""service"",""precision"",""creativity"",""Creativity"",""Attention to Detail"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""research"",""analytical"",""Analytical Thinking"",""Innovation"",""Critical Thinking"",""Communication"",""Organization"",""Self-awareness"",""Emotional Intelligence""]";"[""health"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""policy"",""aviation"",""making"",""fashion"",""design"",""art"",""arts"",""Design"",""Art"",""Visuals"",""environment"",""energy"",""Environment"",""Sustainability""]";"[""USA"",""India"",""UK"",""Canada"",""Australia"",""Germany""]";[];"[""Healthcare IT"",""Hearing Aids""]";"[""Healthcare & Life Sciences""]";[];"[""Salesforce Administrator""]";"[""Dominican Republic"",""Bosnia and Herzegovina""]"
8e348fc3-aa4c-4fc8-9cfb-83d88ee04bce;Biomedical Equipment Technician;General;;[];$65K-$130K;High;[];;[];[];[];2026-04-27 04:22:33.809021+00;Manufacturing & Industrial;Real Estate & Construction;"[""Biomedical Engineering"",""Biophysics""]";"[""BITS Pilani""]";"[""Pediatrics"",""Orthopedics"",""Cryogenics"",""Physical Therapy""]";At intersection of tech and medicine;"[""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""creativity"",""precision"",""service"",""empathy"",""communication"",""Creativity"",""Attention to Detail"",""innovation"",""systems thinking"",""safety"",""Analytical Skills"",""research"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""discipline"",""analytical"",""Critical Thinking""]";"[""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""beauty"",""fashion"",""making"",""policy"",""aviation"",""education"",""teaching"",""Design"",""Art"",""Visuals"",""music"",""arts"",""film"",""environment"",""energy""]";"[""USA"",""India"",""UK"",""Australia"",""Germany"",""Canada""]";"[""Biomedical Engineering""]";"[""Elevator & Escalator"",""Mechatronics"",""Orthopedics""]";;;;
3fbeb4fa-b76d-4ce8-be2a-491b99820654;Project Manager;Project Management;Leads project execution from initiation to closure;"[""Coordinator"",""PM"",""Senior PM"",""Program Manager"",""PMO Director""]";$60K-$130K;High;"[""project planning"",""Jira"",""MS Project"",""risk management"",""stakeholder management""]";Bachelor + PMP certification;[];"[""project management"",""planning"",""execution""]";"[""Project Management"",""Operations""]";2026-03-09 03:33:46.151983+00;Information Technology;Event Management;"[""Urban Planning""]";"[""Loyola Marymount University"",""Massey University"",""Monash University Malaysia""]";"[""Project Management""]";Stable;"[""creativity"",""Leadership"",""Organization"",""Attention to Detail"",""Communication"",""Creativity"",""organization"",""analytical"",""empathy"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""planning"",""precision"",""systems thinking"",""Technical Aptitude"",""Problem Solving"",""negotiation"",""problem-solving"",""Logical Thinking"",""discipline"",""research"",""service""]";"[""marketing"",""Business"",""Management"",""Productivity"",""Data"",""Marketing"",""Online"",""events"",""content"",""media"",""business"",""psychology"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""fashion"",""beauty"",""Design"",""Art"",""Visuals"",""engineering"",""design""]";"[""USA"",""UK"",""Australia"",""Canada"",""India"",""Germany""]";"[""Event Manager"",""Product Manager""]";"[""Non-Profit & NGOs"",""Consulting - Management""]";;"[""Content Strategy"",""Time Management"",""Strategic Planning"",""Project Management""]";"[""Information Security Manager - CISM"",""Google Project Management Certificate"",""Introduction to Project Management"",""Notion Productivity OS"",""PMP Certification Prep""]";"[""Botswana""]"
82cf6f23-50e6-4bfb-b9c2-813954632cd9;Mobile Game Developer;General;;[];$70K-$180K;High;[];;[];[];[];2026-04-27 04:22:33.809021+00;Information Technology;Consumer Robotics;"[""Mobile Development"",""Game Design""]";[];"[""Game Development""]";Stable Growth;"[""precision"",""service"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""research"",""analytical"",""Analytical Thinking"",""Innovation"",""Analytical Skills"",""Critical Thinking"",""Communication"",""Attention to Detail"",""Organization"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""Technical Aptitude"",""Curiosity""]";"[""making"",""policy"",""aviation"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""math"",""Science"",""Data Science"",""AI"",""Mathematics"",""Data"",""Business"",""Visuals"",""Productivity"",""environment"",""Environment"",""Sustainability""]";"[""USA"",""India"",""UK"",""Germany"",""Canada"",""Australia""]";"[""Robotics Process Automation Developer"",""Game Development"",""Frontend Developer""]";"[""Mobile Networks"",""Online Gaming""]";"[""Game Development""]";"[""Ansible"",""Bubble.io""]";"[""Game Design with Unity"",""CKAD - Kubernetes Application Developer"",""Mobile UX Design"",""Game Development with Unity"",""Node.js Developer Course"",""TensorFlow Developer Certificate"",""Solidity Developer Bootcamp"",""Meta Back-End Developer Certificate"",""Meta Front-End Developer Certificate"",""MEAN Stack Developer"",""The Complete Web Developer Bootcamp""]";"[""Côte d'Ivoire""]"
2fdad190-c079-4eb9-933b-1f01c2a25387;Endocrinologist;Healthcare;Treats hormonal and metabolic disorders;[];$70,000;High;"[""endocrinology"",""diabetes management"",""thyroid""]";;[];"[""endocrinology"",""hormones"",""diabetes""]";"[""Medicine""]";2026-03-09 03:42:45.923926+00;Healthcare & Life Sciences;Wellness & Fitness;[];[];"[""Immunology"",""Gastroenterology"",""Nephrology"",""Endocrinology"",""Chronobiology""]";Rapid Growth;"[""empathy"",""research"",""discipline"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""service"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Logical Thinking"",""Problem Solving"",""Analytical Thinking"",""Innovation"",""innovation"",""systems thinking"",""Communication"",""Attention to Detail"",""Organization""]";"[""medicine"",""health"",""biology"",""psychology"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""policy"",""math"",""technology"",""animals"",""Data"",""Technology"",""Business"",""Programming"",""Computers"",""Data Science"",""AI"",""sports"",""environment"",""Environment"",""Sustainability""]";"[""USA"",""Canada"",""Australia"",""UK"",""India"",""Germany""]";"[""Midwife"",""Medicine"",""Chiropractor"",""Optometrist"",""Dentistry"",""Acupuncturist"",""Paramedic"",""Clinical Psychologist"",""Pathologist"",""Public Health"",""Podiatrist"",""Gerontologist"",""Dietitian"",""Veterinary Science"",""Physiotherapist"",""Neurologist"",""Pharmacy"",""Psychiatrist"",""Audiologist"",""Nursing"",""Veterinarian"",""Kinesiologist"",""Pharmacist"",""Dermatologist"",""Radiographer"",""Nutritionist""]";"[""Dermatology""]";;[];;
b4a53b90-116c-4c34-8488-b6ade7649ba7;Data Engineer - Streaming;General;;[];$110,000;Very High;[];;[];[];[];2026-04-27 04:22:33.809021+00;Information Technology;Environmental Services;"[""Data Science"",""Data Structures""]";"[""ISI Kolkata""]";[];Stable Growth;"[""analytical"",""Analytical Skills"",""Critical Thinking"",""Communication"",""Analytical Thinking"",""Innovation"",""Attention to Detail"",""Organization"",""Logical Thinking"",""research"",""Problem Solving"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""precision"",""planning"",""negotiation"",""problem-solving"",""empathy"",""safety"",""service""]";"[""math"",""technology"",""Data"",""Technology"",""Business"",""Visuals"",""Data Science"",""AI"",""Productivity"",""Mathematics"",""Science"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports"",""health"",""food"",""making"",""engineering"",""property""]";"[""USA"",""UK"",""Canada"",""Australia"",""Germany"",""India""]";"[""Data Scientist"",""Data Engineer"",""Data Science""]";;"[""Data Science & Analytics"",""Data Centers"",""Algorithmic Trading"",""AI Tooling""]";"[""Data Analysis"",""Data Visualization"",""CoreData"",""Dagster"",""C++ STL""]";"[""Data Engineering with Snowflake"",""Introduction to Data Analysis Using Excel"",""Advanced Data Science with IBM"",""Applied Data Science with Python"",""Azure Data Engineer Associate"",""Google Data Analytics Certificate"",""Data Science: [University Name] Course"",""Data Visualization with Tableau"",""SQL for Data Analysis"",""Python for Data Science"",""Data Storytelling Bootcamp"",""Data Structures & Algorithms in Python"",""PySpark for Big Data"",""Introduction to Probability and Data"",""JavaScript Algorithms & Data Structures"",""IBM Data Science Professional Certificate"",""Hadoop & Big Data"",""Microservices with Spring Boot""]";
1d035ca2-18a5-4754-baae-69ddfe06e2ac;Game Developer;Game Development;Creates video games for various platforms;"[""Junior"",""Mid"",""Senior"",""Lead"",""Director""]";$55K-$140K;High;"[""Unity"",""Unreal Engine"",""C++"",""C#"",""game design"",""3D math""]";Bachelor in CS/Game Design;[];"[""game dev"",""gaming"",""Unity""]";"[""Game Development"",""Software Engineering""]";2026-03-09 03:33:46.151983+00;Gaming & Esports;Game Development;"[""Game Design""]";"[""Institut Polytechnique de Paris""]";"[""Game Development""]";Massive entertainment industry;"[""problem-solving"",""Problem Solving"",""Attention to Detail"",""Collaboration""]";"[""technology"",""coding"",""Technology"",""Mobile Apps"",""Programming"",""Web Development"",""Coding""]";"[""USA"",""India"",""UK"",""Canada""]";"[""Game Development"",""Robotics Process Automation Developer"",""Frontend Developer""]";"[""Esports"",""IT Hardware"",""Online Gaming""]";"[""Game Development""]";"[""C++"",""Akka"",""ASP.NET"",""Caliper"",""D3.js"",""Cassandra"",""Chakra UI"",""Dropwizard"",""DynamoDB"",""Elixir"",""CSS Grid"",""BeautifulSoup"",""Bubble.io"",""C++ STL""]";"[""Game Design with Unity"",""CKAD - Kubernetes Application Developer"",""Game Development with Unity"",""Node.js Developer Course"",""TensorFlow Developer Certificate"",""Solidity Developer Bootcamp"",""Meta Back-End Developer Certificate"",""Meta Front-End Developer Certificate"",""MEAN Stack Developer"",""The Complete Web Developer Bootcamp""]";"[""Côte d'Ivoire""]"
0c2df015-d0c5-434e-9fab-f65816f6bfed;Compliance Officer;Business;Ensures organizational compliance with laws and regulations;[];$80,000;High;"[""regulatory knowledge"",""auditing"",""risk assessment""]";;[];"[""compliance"",""regulations"",""risk""]";"[""Law"",""Business""]";2026-03-09 03:42:45.923926+00;Information Technology;Risk & Compliance;[];"[""Boston College"",""École Polytechnique"",""Indian Institute of Foreign Trade"",""University of Vienna"",""Concordia University"",""Lancaster University"",""Jamia Millia Islamia"",""Indian School of Business""]";"[""Criminal Justice""]";Stable;"[""negotiation"",""Leadership"",""Organization"",""Attention to Detail"",""analytical"",""Numeracy"",""precision"",""creativity"",""Communication"",""Creativity"",""service"",""safety"",""Problem Solving"",""Analytical Thinking"",""planning""]";"[""property"",""Business"",""Management"",""Productivity"",""Data"",""finance"",""Finance"",""Accounting"",""Numbers"",""marketing"",""Marketing"",""Online"",""policy"",""risk"",""law"",""geology"",""Technology"",""Security"",""Computers"",""operations""]";"[""USA"",""UK"",""Australia"",""Canada"",""India"",""Germany""]";"[""Real Estate"",""Investment Banking"",""Entrepreneurship"",""Accounting & Finance"",""Marketing & Advertising"",""Insurance Underwriter"",""Forensic Accountant"",""Human Resources"",""Cybersecurity"",""Supply Chain & Logistics"",""Compliance Officer"",""Forestry Officer""]";"[""Microfinance""]";"[""Risk & Compliance""]";[];;"[""Congo""]"
9088b9ea-10b7-42b8-a909-73cfec98ead7;Optometrist;Optometry;Examines eyes and prescribes corrective lenses;"[""Associate"",""Optometrist"",""Senior"",""Partner""]";$90K-$150K;Medium;"[""eye examination"",""optics"",""prescription"",""patient care""]";Doctor of Optometry;[];"[""optometry"",""eyes"",""vision""]";"[""Optometry"",""Healthcare""]";2026-03-09 03:33:46.151983+00;Information Technology;Wellness & Fitness;[];[];"[""Pediatrics""]";Stable;"[""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""precision"",""creativity"",""empathy"",""discipline"",""research"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""service"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Analytical Thinking"",""Innovation"",""innovation"",""systems thinking"",""Communication"",""Attention to Detail""]";"[""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""making"",""beauty"",""fashion"",""psychology"",""sports"",""health"",""medicine"",""biology"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""policy"",""math""]";"[""USA"",""India"",""UK"",""Canada"",""Australia"",""Germany""]";"[""Optometrist""]";"[""Optics & Photonics""]";;"[""Strategic Planning"",""Computer Vision""]";;
