id;name;category;description;icon_emoji;parent_domain;keywords;created_at;industry;sector;related_careers;related_job_roles;related_universities;related_skills;related_subjects;demand_level;avg_salary_usd;growth_trajectory;soft_skills;interests;countries_in_demand;related_industries;related_sectors;related_courses;related_countries
43f30ff8-d70c-4111-84dc-4667d8442a5d;Ceramic Engineering;Engineering;Design and manufacture of ceramic materials and products;🏺;;"[""ceramics"",""materials"",""kilns"",""glass""]";2026-03-09 03:42:40.24542+00;Manufacturing & Industrial;Real Estate & Construction;"[""Civil Engineering"",""Electrical Engineering"",""Biomedical Engineering"",""Software Engineering"",""Aerospace Engineering"",""Mechanical Engineering""]";[];[];"[""Civil Engineering"",""Mechanical Engineering"",""ChatGPT Prompt Engineering""]";"[""Materials Science"",""Ceramic Engineering"",""Chemical Reaction Engineering"",""Electronics Engineering"",""Biomedical Engineering"",""Mechanical Engineering"",""Electrical Engineering"",""Software Engineering"",""Civil Engineering"",""Chemical Engineering"",""Aerospace Engineering"",""Industrial Engineering""]";High;$65K-$130K;Essential infrastructure demand;"[""planning"",""negotiation"",""precision"",""Creativity"",""Attention to Detail"",""creativity"",""service"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills""]";"[""engineering"",""property"",""making"",""Design"",""Art"",""Visuals"",""fashion"",""beauty"",""policy"",""aviation"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""music"",""arts"",""film"",""environment"",""energy"",""Environment"",""Sustainability""]";"[""USA"",""UK"",""Australia"",""India"",""Germany""]";"[""Manufacturing & Industrial"",""Cement & Concrete""]";"[""Engineering Education""]";"[""Data Engineering with Snowflake"",""Prompt Engineering Professional"",""Prompt Engineering for ChatGPT"",""Engineering Leadership Track"",""Site Reliability Engineering""]";
afb0484d-ecad-45b4-9a20-92489083bf49;Bioethics;Ethics & Medicine;Study of ethical issues in biology, medicine, and research;⚖️;;"[""ethics"",""medicine"",""research ethics"",""healthcare""]";2026-04-06 06:53:11.32923+00;Healthcare Services;Healthcare & Life Sciences;[];[];"[""BITS Pilani""]";"[""Empathic Listening""]";"[""Bioethics"",""Biophysics""]";Very High;$80,000;Strong Growth;"[""empathy"",""research"",""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""precision"",""creativity"",""discipline"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""service"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Analytical Thinking"",""Innovation"",""innovation"",""systems thinking"",""Communication"",""Attention to Detail""]";"[""medicine"",""health"",""biology"",""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""making"",""beauty"",""fashion"",""psychology"",""sports"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""policy"",""math""]";"[""USA"",""India"",""UK"",""Canada"",""Australia"",""Germany""]";"[""Healthcare Services"",""Pharmaceuticals"",""Healthcare & Life Sciences""]";"[""Healthcare & Life Sciences""]";"[""Anatomy Specialization"",""Justice with Michael Sandel""]";"[""Guinea-Bissau""]"
a7dfcdb2-4528-4b16-ad57-4ebdf40c087a;Film & Television;Creative Arts;Production of movies, TV shows, and documentary content;🎥;Media & Entertainment;"[""film"",""television"",""directing"",""producing"",""screenwriting"",""cinematography""]";2026-03-09 03:31:51.075961+00;Entertainment & Media;Film & Television;"[""Film & Entertainment"",""Film Editor""]";[];"[""Goldsmiths University of London""]";[];"[""Film Studies""]";Medium;$75,000;Steady;"[""creativity"",""Creativity"",""Attention to Detail"",""planning"",""precision"",""systems thinking"",""Technical Aptitude"",""Problem Solving"",""negotiation"",""service"",""problem-solving"",""Logical Thinking"",""innovation"",""safety"",""Analytical Skills""]";"[""film"",""arts"",""fashion"",""beauty"",""Design"",""Art"",""Visuals"",""media"",""engineering"",""design"",""art"",""making"",""technology"",""Technology"",""Cloud Computing"",""IT"",""music"",""property"",""policy"",""aviation"",""coding"",""Programming"",""Computers"",""Computer Science""]";"[""USA"",""UK"",""Australia"",""Germany"",""India""]";"[""Film & Television"",""Entertainment & Media""]";"[""Film & Television"",""Film Distribution""]";[];
19aba17b-8a35-4827-8aa8-54a945173618;Kinesiology;Healthcare;Study of human body movement and mechanics;🏃;;"[""kinesiology"",""movement"",""biomechanics"",""exercise""]";2026-03-09 03:42:40.643507+00;Healthcare & Life Sciences;Cardiology;[];[];[];[];"[""Physiology""]";High;$70,000;Rapid Growth;"[""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""precision"",""creativity"",""empathy"",""discipline"",""research"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""service"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Analytical Thinking"",""Innovation"",""innovation"",""systems thinking"",""Communication"",""Attention to Detail""]";"[""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""making"",""beauty"",""fashion"",""psychology"",""sports"",""health"",""medicine"",""biology"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""policy"",""math""]";"[""USA"",""India"",""UK"",""Canada"",""Australia"",""Germany""]";"[""Healthcare & Life Sciences""]";"[""Cardiology""]";[];"[""Guinea""]"
30110a97-6e16-419f-a2d4-20a36740a8b6;Embedded Systems;Technology;Computer systems designed for specific control functions;🔌;;"[""embedded"",""IoT"",""microcontrollers"",""firmware"",""hardware""]";2026-03-09 03:42:40.24542+00;Information Technology;Smart Buildings;[];"[""Embedded Linux Engineer"",""Cybersecurity Analyst""]";"[""EPFL"",""ISI Kolkata""]";"[""Cloud Security"",""Akka"",""ASP.NET"",""D3.js"",""Cassandra"",""Dropwizard"",""DynamoDB"",""ClickHouse"",""AlphaFold"",""BeautifulSoup""]";"[""Control Systems"",""Distributed Systems"",""Database Systems"",""Operating Systems"",""Autonomous Systems"",""Information Systems""]";High;$110,000;Steady;"[""organization"",""safety"",""design"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Communication"",""Analytical Thinking"",""Innovation"",""Attention to Detail"",""Organization"",""Logical Thinking"",""research"",""Problem Solving"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""languages"",""service"",""planning"",""Technical Aptitude""]";"[""events"",""ocean"",""home"",""math"",""technology"",""Data"",""Technology"",""Business"",""Visuals"",""Data Science"",""AI"",""Productivity"",""Mathematics"",""Science"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports"",""health"",""food""]";"[""USA"",""UK"",""Canada"",""Australia"",""Germany"",""India""]";"[""Information Technology"",""Automotive Aftermarket"",""Automotive OEM"",""Automotive""]";"[""Smart Buildings"",""Embedded Finance"",""Connected Cars"",""Augmented Reality"",""AI Tooling"",""Energy Storage""]";"[""Embedded Systems with ESP32"",""AWS Certified Solutions Architect"",""Certified Ethical Hacker (CEH)"",""Linux Foundation Certified Engineer"",""Offensive Security Certified Professional (OSCP)""]";
b7f79d4f-37b6-4389-bd8a-f67cbfc2d1ce;Data Engineering;Technology;Building systems to collect, store, and analyze data at scale;🔧;;"[""data engineering"",""pipelines"",""ETL"",""data warehousing""]";2026-03-09 03:42:40.24542+00;Information Technology;Environmental Services;"[""Data Scientist"",""Data Engineer"",""Software Engineering"",""Data Science""]";"[""MLOps Engineer""]";"[""Tsinghua University"",""Hanyang University"",""ISI Kolkata""]";"[""CI/CD"",""ETL Pipelines"",""Data Analysis"",""SQL & Databases"",""Data Visualization"",""CoreData"",""Dagster"",""Delta Lake""]";"[""Data Science"",""Data Structures"",""Software Engineering"",""Chemical Engineering""]";High;$110,000;Stable Growth;"[""organization"",""safety"",""design"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Communication"",""Analytical Thinking"",""Innovation"",""Attention to Detail"",""Organization"",""Logical Thinking"",""research"",""Problem Solving"",""innovation"",""systems thinking"",""Self-awareness"",""Emotional Intelligence"",""discipline"",""patience"",""languages"",""service"",""planning"",""Technical Aptitude""]";"[""events"",""ocean"",""home"",""math"",""technology"",""Data"",""Technology"",""Business"",""Visuals"",""Data Science"",""AI"",""Productivity"",""Mathematics"",""Science"",""Programming"",""Computers"",""environment"",""Environment"",""Sustainability"",""Personal Growth"",""Mental Health"",""sports"",""health"",""food""]";"[""USA"",""UK"",""Canada"",""Australia"",""Germany"",""India""]";"[""Information Technology""]";"[""Data Science & Analytics"",""Data Centers"",""Algorithmic Trading"",""AI Tooling""]";"[""Data Engineering with Snowflake"",""Introduction to Data Analysis Using Excel"",""Advanced Data Science with IBM"",""Applied Data Science with Python"",""Azure Data Engineer Associate"",""Google Data Analytics Certificate"",""Data Science: [University Name] Course"",""Data Visualization with Tableau"",""SQL for Data Analysis"",""Python for Data Science"",""Data Storytelling Bootcamp"",""Data Structures & Algorithms in Python"",""PySpark for Big Data"",""Introduction to Probability and Data"",""JavaScript Algorithms & Data Structures"",""IBM Data Science Professional Certificate"",""Hadoop & Big Data"",""Microservices with Spring Boot"",""Linear Algebra - MIT OCW""]";
ac9f5853-1794-4480-b3c1-3486ef057ca6;Dentistry;Healthcare;Diagnosis and treatment of oral diseases and conditions;🦷;Medicine;"[""dentistry"",""oral health"",""orthodontics"",""dental surgery""]";2026-03-09 03:31:51.075961+00;Healthcare & Life Sciences;Wellness & Fitness;"[""Dentistry""]";[];"[""Pontificia Universidad Católica de Chile""]";[];"[""Dentistry""]";High;$70,000;Stable career with practice ownership;"[""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""precision"",""creativity"",""empathy"",""discipline"",""research"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""service"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Analytical Thinking"",""Innovation"",""innovation"",""systems thinking"",""Communication"",""Attention to Detail""]";"[""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""making"",""beauty"",""fashion"",""psychology"",""sports"",""health"",""medicine"",""biology"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""policy"",""math""]";"[""USA"",""India"",""UK"",""Canada"",""Australia"",""Germany""]";"[""Healthcare & Life Sciences""]";;[];"[""Gambia""]"
dd8d92f1-d3ee-4bdd-a724-7ac54b802681;Immunology;Healthcare;Study of the immune system and immune responses;🦠;;"[""immunology"",""immune system"",""vaccines"",""antibodies""]";2026-03-09 03:42:40.24542+00;Healthcare & Life Sciences;Wellness & Fitness;"[""Immunologist"",""Biotechnology"",""Pathologist""]";"[""Endocrinologist"",""Toxicologist"",""Cardiologist"",""Hematologist"",""Dermatologist"",""Epidemiologist"",""Anesthesiologist""]";"[""Massachusetts Institute of Technology"",""Imperial College London""]";[];"[""Biology"",""Physiology"",""Microbiology"",""Cell Biology"",""Clinical Pathology"",""Computational Biology""]";High;$70,000;Rapid Growth;"[""planning"",""negotiation"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""precision"",""creativity"",""empathy"",""discipline"",""research"",""Self-awareness"",""Emotional Intelligence"",""Interpersonal Skills"",""Active Listening"",""service"",""analytical"",""Analytical Skills"",""Critical Thinking"",""Analytical Thinking"",""Innovation"",""innovation"",""systems thinking"",""Communication"",""Attention to Detail""]";"[""engineering"",""property"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""making"",""beauty"",""fashion"",""psychology"",""sports"",""health"",""medicine"",""biology"",""Personal Growth"",""Mental Health"",""Psychology"",""Self-Improvement"",""Human Behavior"",""policy"",""math""]";"[""USA"",""India"",""UK"",""Canada"",""Australia"",""Germany""]";"[""Healthcare & Life Sciences"",""Biotechnology"",""Nanotechnology"",""Dermatology""]";"[""Cardiology"",""Community Health""]";[];
8d3a0fd4-276e-4893-aef3-d2ebcb95fd92;Biotechnology;Science & Nature;Using biological systems for technological and industrial applications;🧪;Biology;"[""biotech"",""genetic engineering"",""genomics"",""pharmaceuticals"",""bioinformatics""]";2026-03-09 03:31:51.075961+00;Manufacturing & Industrial;Biotech;"[""Biotechnology""]";[];"[""Birkbeck University of London"",""École Polytechnique"",""BITS Pilani"",""Heriot-Watt University"",""Cornell Tech"",""Delhi Technological University"",""Nanyang Polytechnic"",""Institut Polytechnique de Paris""]";[];"[""Biology""]";Very High;$105,000;Rapid Growth;"[""research"",""planning"",""negotiation"",""precision"",""Creativity"",""Attention to Detail"",""creativity"",""service"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills""]";"[""biology"",""engineering"",""property"",""making"",""Design"",""Art"",""Visuals"",""fashion"",""beauty"",""policy"",""aviation"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""music"",""arts"",""film"",""environment"",""energy"",""Environment""]";"[""USA"",""UK"",""Australia"",""India"",""Germany""]";"[""Biotechnology"",""Manufacturing & Industrial"",""Agritech""]";"[""Biotech"",""Bioplastics""]";[];"[""South Korea"",""Singapore"",""India"",""Ireland"",""Finland"",""Denmark"",""Sweden"",""Switzerland"",""Guinea-Bissau""]"
fc5c6a44-3528-44c2-8f81-1e9f2e4387da;Graphic Design;Creative Arts;Visual communication through typography, imagery, and layout;🖌️;Design;"[""graphic design"",""branding"",""typography"",""illustration"",""visual design"",""Adobe""]";2026-03-09 03:31:51.075961+00;Entertainment & Media;UI/UX Design;"[""Graphic Design"",""UX/UI Design"",""Fashion Design""]";[];"[""JNU Delhi""]";"[""Brand Strategy"",""UI Design"",""Motion Design"",""Design Systems"",""UI/UX Design"",""Domain Driven Design"",""Graphic Design"",""Design Thinking"",""UX Design"",""CSS Grid""]";"[""Costume Design"",""Game Design"",""Communication Design"",""Design Anthropology"",""Fashion Design"",""Interior Design"",""Curriculum Design"",""Graphic Design"",""Industrial Design"",""Cinematography""]";Medium;$50K-$110K;Strong Growth;"[""creativity"",""Creativity"",""Attention to Detail"",""planning"",""precision"",""systems thinking"",""Technical Aptitude"",""Problem Solving""]";"[""fashion"",""beauty"",""Design"",""Art"",""Visuals"",""media"",""engineering"",""design"",""art"",""arts"",""film"",""making"",""technology"",""Technology"",""Cloud Computing"",""IT"",""music""]";"[""USA"",""UK"",""Australia"",""Germany""]";"[""Entertainment & Media"",""Interior Design""]";"[""UI/UX Design"",""Architecture & Design""]";"[""Fundamentals of Graphic Design"",""Design Systems with Figma"",""Game Design with Unity"",""Mobile UX Design"",""Human-Centered Design - IDEO"",""Design Thinking for Innovation"",""Figma UI/UX Design Essentials"",""Google UX Design Certificate"",""Behavioral Design Bootcamp""]";"[""Grenada""]"
f3c6c79a-873f-47e1-8ea5-aab34acff775;Cryogenics;Physics & Engineering;Study of materials at very low temperatures;🧊;;"[""low temperature"",""physics"",""superconductors"",""engineering""]";2026-04-06 06:53:11.32923+00;Manufacturing & Industrial;Real Estate & Construction;"[""Mechanical Engineering""]";"[""Mechanical Engineer"",""Biomedical Equipment Technician""]";[];"[""Mechanical Engineering""]";"[""Robotics"",""Electronics Engineering"",""Electromagnetism"",""Aerospace Engineering"",""Materials Science"",""Industrial Engineering"",""Quantum Physics"",""Physics"",""Classical Mechanics"",""Biophysics""]";High;$65K-$130K;Essential infrastructure demand;"[""planning"",""negotiation"",""precision"",""Creativity"",""Attention to Detail"",""creativity"",""service"",""problem-solving"",""Logical Thinking"",""Problem Solving"",""innovation"",""systems thinking"",""safety"",""Analytical Skills""]";"[""engineering"",""property"",""making"",""Design"",""Art"",""Visuals"",""fashion"",""beauty"",""policy"",""aviation"",""technology"",""coding"",""Technology"",""Programming"",""Computers"",""Computer Science"",""Coding"",""music"",""arts"",""film"",""environment"",""energy"",""Environment"",""Sustainability""]";"[""USA"",""UK"",""Australia"",""India"",""Germany""]";"[""Manufacturing & Industrial"",""Microelectronics"",""Consumer Electronics"",""Mechatronics""]";;[];
